height,weight,gender,age,form,shoulder,sleeve,neck,chest,waist,stomach,hip,front_jacket,biceps,armhole,front_vest,back_length,crotch,pants_length,thight,lower_thight,calves,leg_opening_width
165.0,46.0,2,34,1,41.0,0.0,0.0,84.0,97,81,121,101,45,22,119,66,27,102,80,35,36,30
0.0,0.0,2,39,4,0.0,0.0,0.0,0.0,87,94,85,96,32,23,81,53,21,70,60,40,39,30
168.0,61.0,1,27,2,43.0,59.0,38.0,94.0,88,99,84,97,27,25,93,40,23,91,49,40,38,29
176.0,81.0,1,25,2,47.0,0.0,0.0,104.0,120,99,128,94,49,24,114,53,35,105,68,41,48,15
0.0,0.0,2,41,5,0.0,0.0,0.0,0.0,71,104,109,99,50,23,118,52,27,109,61,42,42,19
163.0,61.0,1,36,2,43.0,0.0,0.0,92.0,65,83,84,100,29,24,94,42,29,100,60,37,35,18
180.0,75.0,2,24,2,0.0,0.0,0.0,0.0,114,94,106,110,44,20,104,51,28,100,74,43,45,18
0.0,0.0,1,23,5,0.0,0.0,0.0,0.0,88,92,110,106,28,25,93,58,27,100,45,40,31,26
0.0,0.0,2,31,3,43.0,59.0,41.0,93.0,117,86,95,127,33,23,91,49,26,93,79,47,43,27
0.0,0.0,1,24,2,0.0,0.0,0.0,0.0,71,80,86,98,34,25,106,55,21,81,54,35,38,30
162.0,43.0,2,27,2,41.0,0.0,0.0,85.0,92,103,111,105,48,25,121,60,30,106,79,37,41,24
169.0,70.0,2,19,1,48.0,58.0,43.0,100.0,64,78,97,95,34,25,105,43,22,76,46,38,34,20
162.0,53.0,1,22,4,44.0,56.0,39.0,92.0,84,76,82,80,29,21,88,48,21,89,43,40,37,25
0.0,0.0,2,20,1,0.0,0.0,0.0,0.0,70,110,93,103,39,20,127,73,35,89,62,46,47,28
182.0,85.0,1,24,3,0.0,0.0,0.0,0.0,83,98,92,94,25,22,87,43,25,78,44,35,37,17
169.0,71.0,2,27,5,44.0,0.0,0.0,100.0,86,91,123,106,48,24,122,57,28,94,65,36,45,23
169.0,72.0,2,16,4,44.0,0.0,0.0,99.0,81,73,82,104,35,24,86,47,20,84,41,36,37,25
174.0,64.0,2,40,1,44.0,61.0,38.0,94.0,87,84,110,102,31,25,104,53,26,77,47,31,33,27
163.0,65.0,2,50,5,43.0,55.0,40.5,97.0,82,100,95,101,33,23,104,40,30,93,50,35,34,24
0.0,0.0,1,43,3,44.0,57.0,39.0,98.0,85,88,88,108,26,23,107,40,25,70,55,38,33,19
0.0,0.0,2,25,3,0.0,0.0,0.0,0.0,105,114,119,125,41,22,116,64,33,109,78,40,39,19
0.0,0.0,2,24,2,43.0,56.0,39.0,0.0,64,88,101,84,34,21,94,43,29,87,58,37,38,18
0.0,0.0,1,18,2,0.0,0.0,0.0,0.0,73,71,82,83,31,23,87,47,25,85,42,35,30,28
175.0,69.0,1,49,5,45.0,0.0,0.0,96.0,73,93,111,125,41,21,92,69,25,109,60,41,43,17
0.0,0.0,1,27,3,42.0,0.0,0.0,94.0,117,96,110,95,50,25,130,74,35,102,75,41,48,28
183.0,73.0,2,20,2,47.0,66.0,40.0,99.0,74,110,90,127,42,21,123,67,35,94,55,47,40,15
164.0,64.0,1,41,3,45.0,55.0,40.0,98.0,81,89,109,104,31,22,95,53,22,94,60,34,38,15
169.0,70.0,2,30,3,44.5,0.0,0.0,98.0,72,117,119,121,43,21,100,46,35,99,54,50,44,30
175.0,62.0,1,42,1,46.0,0.0,0.0,98.0,82,81,90,81,32,22,81,55,24,74,50,33,38,21
167.0,62.0,2,45,2,44.0,55.0,39.0,95.0,96,90,103,105,31,22,112,57,30,94,58,41,47,19
0.0,0.0,1,35,3,0.0,0.0,0.0,0.0,70,99,98,88,34,25,105,46,29,92,55,39,39,19
166.0,63.0,1,16,2,43.0,0.0,0.0,95.0,104,82,104,98,31,24,94,50,31,99,52,43,49,21
165.0,70.0,1,44,5,0.0,0.0,0.0,0.0,70,88,118,130,44,21,121,49,29,105,54,50,45,28
175.0,70.0,1,28,3,0.0,0.0,0.0,0.0,102,80,104,117,36,23,114,71,29,95,80,39,37,28
167.0,73.0,2,31,2,44.0,54.0,41.0,99.0,90,107,125,130,46,20,103,66,25,105,57,48,36,17
0.0,0.0,2,37,4,85.0,0.0,0.0,0.0,73,100,80,88,25,25,99,58,29,88,56,40,39,29
167.0,55.0,1,30,1,41.0,57.0,38.0,88.0,62,83,82,85,27,22,110,46,29,97,49,37,40,29
0.0,0.0,1,32,1,0.0,0.0,0.0,0.0,102,80,92,125,32,25,90,60,31,92,72,38,35,27
1.0,0.0,1,17,4,45.0,54.0,42.0,102.0,87,95,101,126,49,24,100,61,28,104,73,48,48,17
173.0,66.0,1,36,2,45.0,0.0,0.0,96.0,118,86,109,127,44,25,114,62,26,108,50,35,41,30
0.0,0.0,1,36,5,45.0,0.0,0.0,0.0,115,111,119,117,45,25,113,48,29,103,72,38,41,25
170.0,62.0,1,40,5,0.0,0.0,0.0,0.0,74,83,115,119,41,24,116,65,27,92,80,43,40,16
174.0,65.0,2,19,2,0.0,0.0,0.0,0.0,114,111,130,129,39,20,105,53,35,101,67,39,37,20
168.0,74.0,1,21,5,46.0,59.0,41.0,103.0,64,87,88,105,34,21,103,50,27,96,46,32,31,29
168.0,70.0,2,25,3,0.0,0.0,0.0,0.0,87,92,124,100,45,20,90,61,33,98,64,49,35,23
174.0,69.0,2,45,5,0.0,0.0,0.0,0.0,79,89,104,95,27,25,98,53,25,86,49,30,36,23
168.0,86.0,1,19,2,46.0,0.0,0.0,108.0,83,78,84,91,25,23,87,51,23,86,48,37,32,26
165.0,68.0,2,30,5,43.0,0.0,0.0,97.0,116,87,98,107,30,20,111,69,28,103,59,49,42,23
0.0,0.0,1,35,2,43.0,0.0,0.0,92.0,75,92,84,84,30,20,100,60,20,81,55,38,34,16
170.0,66.0,2,41,3,0.0,0.0,0.0,0.0,112,110,115,105,48,20,97,79,31,97,68,46,45,23
174.0,83.0,1,16,5,46.0,0.0,0.0,103.0,65,74,108,107,25,24,92,57,30,98,46,34,38,26
177.0,75.0,1,28,5,45.0,58.0,0.0,98.0,87,86,103,101,43,20,120,61,31,100,63,44,47,26
176.0,67.0,1,25,3,44.0,0.0,0.0,96.0,106,112,117,95,34,23,106,66,34,89,70,40,46,24
116.0,43.978,2,36,5,31.0,0.0,0.0,70.0,105,84,98,96,45,21,104,61,29,86,65,48,37,26
169.0,70.0,1,34,2,45.0,61.0,42.0,103.0,72,76,89,99,31,21,105,42,25,71,49,31,32,20
174.0,73.0,2,26,4,46.0,58.0,44.0,103.0,82,110,126,119,46,25,127,47,25,102,52,48,35,19
0.0,0.0,2,31,3,0.0,0.0,0.0,0.0,77,97,81,86,32,25,101,53,28,82,51,30,30,29
167.0,76.0,1,42,4,0.0,0.0,0.0,0.0,74,93,108,80,31,22,109,60,20,80,57,34,36,28
168.0,64.0,2,47,5,0.0,0.0,0.0,0.0,119,96,97,127,44,20,93,78,35,96,72,43,46,28
0.0,0.0,1,35,4,47.0,60.0,43.0,107.0,89,85,110,87,30,21,84,56,28,91,41,36,36,16
0.0,0.0,2,48,1,47.5,0.0,0.0,103.0,100,119,101,130,49,25,114,46,25,95,72,35,36,18
168.0,73.0,2,28,4,46.0,0.0,0.0,99.0,83,97,103,96,35,25,88,48,24,78,60,37,32,30
173.0,75.0,2,18,2,0.0,0.0,0.0,0.0,76,93,86,103,27,21,85,56,20,78,43,32,36,23
0.0,0.0,1,32,1,0.0,0.0,0.0,0.0,67,97,100,87,27,24,96,55,29,81,56,34,34,25
172.0,65.0,2,32,4,43.0,0.0,0.0,96.0,111,108,97,130,39,23,102,77,29,82,54,48,38,17
158.0,56.0,2,17,3,0.0,0.0,0.0,0.0,86,85,90,83,29,25,109,43,23,94,46,40,38,19
152.0,62.0,2,22,1,0.0,0.0,0.0,0.0,86,89,85,93,27,24,86,44,20,83,52,32,33,29
0.0,0.0,2,48,3,0.0,0.0,0.0,0.0,79,74,103,106,28,23,104,52,26,97,50,30,31,17
169.0,67.0,1,39,2,44.0,0.0,0.0,96.0,66,98,109,83,30,21,95,50,29,94,56,34,40,24
0.0,0.0,2,42,2,45.0,67.0,40.0,100.0,79,94,91,108,34,24,123,56,34,100,77,35,37,18
162.0,86.0,2,29,1,46.0,0.0,0.0,107.0,68,80,101,80,28,20,85,41,26,83,46,39,36,30
0.0,0.0,2,25,2,0.0,0.0,0.0,0.0,69,96,91,95,31,20,108,41,30,91,43,34,32,17
163.0,58.0,1,49,3,43.0,0.0,0.0,92.0,87,71,104,84,35,24,84,59,23,77,54,31,35,25
168.0,60.0,1,18,2,43.0,0.0,0.0,88.0,101,91,100,104,31,24,113,47,34,108,68,42,38,22
165.0,62.0,1,30,2,44.0,57.0,41.0,99.0,83,94,129,116,39,23,115,49,30,105,69,48,40,15
170.0,67.0,1,44,3,0.0,0.0,0.0,0.0,77,110,115,92,44,25,113,76,33,105,77,49,39,21
170.0,65.0,1,18,5,43.0,57.0,41.0,94.0,100,108,91,97,34,25,126,55,27,93,79,46,49,15
0.0,0.0,1,21,3,45.0,57.5,41.0,99.0,118,85,112,105,48,22,121,59,25,85,72,39,35,24
160.0,48.0,2,21,5,40.0,56.0,40.0,86.0,99,113,128,95,38,24,130,72,31,98,66,46,43,23
168.0,60.0,1,43,3,0.0,0.0,0.0,0.0,66,76,83,101,26,23,99,58,30,76,42,33,39,26
168.0,67.0,2,23,4,44.0,0.0,0.0,94.0,97,112,106,100,32,24,129,75,33,84,51,50,35,20
172.0,86.0,2,50,1,45.0,0.0,0.0,109.0,60,96,88,105,32,25,80,60,30,74,59,30,31,18
164.0,59.0,1,44,2,0.0,0.0,0.0,0.0,86,100,98,109,29,22,95,58,28,99,50,32,38,18
0.0,0.0,2,41,5,0.0,0.0,0.0,0.0,109,82,101,121,47,21,109,73,35,93,63,43,45,22
170.0,63.0,2,16,2,45.0,0.0,0.0,96.0,85,76,102,87,25,23,91,56,22,78,50,36,35,22
166.0,63.0,2,22,3,42.0,0.0,0.0,91.0,86,96,87,84,31,23,100,48,26,77,58,39,37,21
173.0,68.0,2,30,1,43.0,0.0,0.0,94.0,60,78,107,89,26,21,98,51,23,92,56,32,30,27
183.0,83.0,2,32,3,0.0,0.0,0.0,0.0,67,97,109,104,35,20,86,49,25,78,40,36,40,27
0.0,0.0,2,23,3,44.0,0.0,0.0,0.0,66,82,106,100,27,22,91,47,29,84,60,40,39,27
163.0,67.0,2,30,2,44.0,0.0,0.0,0.0,60,94,100,102,29,20,106,44,21,80,50,31,31,29
0.0,0.0,1,49,1,0.0,0.0,0.0,0.0,75,91,83,83,32,25,91,55,27,80,46,36,32,27
164.0,70.0,2,48,5,47.0,0.0,0.0,100.0,117,85,96,95,31,21,106,68,35,82,80,43,44,24
176.0,88.0,1,45,1,49.0,0.0,0.0,112.0,62,88,90,102,28,25,110,47,29,82,55,39,40,20
0.0,0.0,2,34,3,0.0,60.0,42.0,0.0,85,83,122,106,34,22,127,66,29,88,64,47,49,17
158.0,57.0,2,36,1,42.0,0.0,0.0,91.0,72,86,107,103,28,20,100,46,22,89,56,35,35,22
165.0,57.0,1,33,4,42.0,0.0,0.0,92.0,85,89,91,91,25,25,103,40,20,96,55,32,35,30
164.0,85.0,2,41,1,46.0,59.0,44.0,109.0,106,93,122,97,32,22,95,73,27,108,51,50,42,29
170.0,67.0,1,20,1,3.0,0.0,0.0,0.0,72,97,89,88,27,22,104,60,22,100,52,36,35,21
165.0,65.0,1,21,2,44.0,0.0,0.0,97.0,83,96,112,119,44,21,92,69,34,86,71,41,41,29
0.0,0.0,2,36,3,0.0,0.0,0.0,0.0,75,108,111,125,30,23,113,55,30,92,66,35,38,24
177.0,60.0,2,34,3,0.0,0.0,0.0,0.0,72,93,101,83,35,23,89,56,25,87,52,31,33,15
170.0,70.0,1,32,5,44.0,0.0,0.0,100.0,90,93,91,81,31,20,92,51,29,71,46,33,38,26
165.0,58.0,1,38,5,0.0,0.0,0.0,0.0,112,93,111,94,35,22,112,73,34,97,51,43,46,18
176.0,82.0,2,49,1,48.0,0.0,0.0,106.0,102,91,92,119,30,24,90,63,26,91,58,42,46,26
0.0,0.0,1,37,4,48.0,0.0,0.0,0.0,90,83,109,87,32,21,88,56,28,70,40,35,35,23
175.0,88.0,2,20,3,0.0,0.0,0.0,0.0,79,99,127,115,44,24,104,49,33,103,55,45,38,20
168.0,69.0,1,41,3,0.0,0.0,0.0,0.0,66,92,99,110,30,25,102,46,24,85,49,35,36,27
168.0,66.0,1,32,4,0.0,0.0,0.0,0.0,88,105,102,118,46,22,96,79,35,104,68,36,39,23
0.0,0.0,1,47,2,0.0,0.0,0.0,0.0,73,103,126,110,34,25,94,59,29,86,79,47,42,18
162.0,68.0,2,16,5,0.0,0.0,0.0,0.0,91,85,97,114,44,21,112,75,31,87,76,46,35,19
166.0,70.0,1,32,3,0.0,0.0,0.0,0.0,67,85,80,85,26,21,102,41,30,96,42,36,37,26
0.0,0.0,1,36,5,45.0,55.0,40.0,0.0,77,86,99,99,48,22,96,59,27,104,67,48,45,24
167.0,75.0,2,42,1,45.0,0.0,0.0,103.0,99,115,121,108,45,20,102,45,30,101,54,41,36,16
162.0,64.0,1,20,1,0.0,0.0,0.0,0.0,78,90,98,93,26,22,80,49,20,88,44,30,32,21
170.0,75.0,2,25,3,47.0,58.0,41.0,104.0,115,95,95,125,45,25,120,65,31,104,62,43,44,16
174.0,76.0,1,43,3,45.0,0.0,0.0,101.0,79,98,107,103,33,22,87,42,30,71,55,40,40,22
0.0,0.0,1,49,4,0.0,0.0,0.0,0.0,103,83,92,127,30,22,122,68,32,103,70,50,49,22
175.0,85.0,2,36,4,0.0,0.0,0.0,0.0,78,93,99,117,47,21,90,79,25,101,62,41,39,19
163.0,70.0,2,25,5,0.0,0.0,0.0,0.0,88,98,88,89,32,20,109,49,22,89,48,37,33,27
0.0,0.0,1,17,3,43.0,0.0,0.0,93.0,90,72,97,105,25,24,100,40,25,89,47,30,40,23
1.0,8.0,1,47,2,0.0,0.0,0.0,0.0,117,89,92,119,48,24,107,51,25,88,71,37,41,20
155.0,61.0,1,20,1,43.0,0.0,0.0,96.0,89,109,119,111,33,24,122,57,26,98,60,45,48,20
0.0,0.0,2,49,2,0.0,0.0,0.0,0.0,92,100,113,103,39,25,105,79,28,91,75,45,39,24
160.0,54.0,2,45,3,0.0,0.0,0.0,0.0,65,92,85,110,26,25,96,52,28,88,45,32,35,17
165.0,70.0,1,31,2,45.0,57.0,42.0,96.0,77,73,82,106,31,25,99,53,28,90,47,35,30,15
176.0,69.0,1,47,1,45.0,64.0,42.0,98.0,82,116,126,114,46,21,97,66,28,106,50,43,50,26
0.0,0.0,1,42,3,43.0,0.0,0.0,95.0,78,119,123,124,50,21,110,48,30,108,54,43,40,16
163.0,65.0,2,38,2,45.0,58.0,42.0,101.0,94,105,105,119,47,23,107,62,26,82,61,37,38,15
165.0,65.0,2,20,1,8.0,0.0,0.0,0.0,74,94,110,85,28,23,91,46,29,95,41,30,38,24
16.062,0.0,1,34,2,0.0,0.0,0.0,0.0,90,70,107,105,32,25,94,51,28,96,57,40,33,25
0.0,0.0,2,18,3,46.0,0.0,0.0,0.0,84,97,96,92,50,23,121,56,28,106,50,46,48,18
0.0,0.0,1,29,1,0.0,0.0,0.0,0.0,84,100,99,100,29,25,104,47,21,89,46,30,32,23
175.0,94.0,1,39,4,50.0,0.0,0.0,111.0,99,94,114,91,36,21,111,78,26,91,77,50,41,26
164.0,67.0,1,24,3,0.0,0.0,0.0,0.0,111,113,116,126,39,20,107,57,35,110,70,43,48,29
0.0,0.0,2,29,4,0.0,0.0,0.0,0.0,101,81,102,106,35,23,94,61,28,107,66,50,49,24
167.0,57.0,1,18,5,0.0,0.0,0.0,0.0,84,84,110,90,33,23,94,57,20,75,58,37,32,19
167.0,73.0,2,39,1,0.0,0.0,0.0,0.0,102,84,100,124,40,21,105,45,25,98,75,48,41,27
172.0,57.0,1,37,3,43.0,60.0,40.0,92.0,77,77,99,95,26,20,83,58,23,98,46,40,32,17
168.0,68.0,2,25,4,44.0,59.0,39.0,99.0,93,99,101,90,41,25,92,72,33,89,55,37,40,18
173.0,72.0,2,42,4,0.0,0.0,0.0,0.0,90,75,84,104,28,21,96,47,21,84,44,39,37,23
0.0,0.0,1,24,4,46.0,0.0,0.0,0.0,72,92,96,80,26,23,110,42,20,96,49,30,39,19
0.0,0.0,1,26,2,0.0,0.0,0.0,0.0,102,85,109,110,31,23,97,50,25,89,56,40,43,24
0.0,0.0,2,34,5,43.0,0.0,0.0,94.0,118,106,129,114,43,25,109,56,30,81,52,46,49,22
174.0,68.0,1,18,4,44.0,0.0,0.0,96.0,85,77,104,110,31,24,104,41,21,79,53,37,31,18
0.0,0.0,1,44,2,42.0,0.0,0.0,88.0,120,99,116,106,30,22,105,65,25,100,68,39,36,21
180.0,82.0,1,32,5,0.0,0.0,0.0,0.0,72,87,91,127,42,24,93,67,25,88,74,41,40,20
170.0,70.0,1,18,3,45.0,0.0,0.0,98.0,120,90,107,111,49,23,109,73,26,95,65,41,35,17
160.0,60.0,1,37,3,0.0,0.0,0.0,0.0,79,116,90,120,50,23,109,72,32,102,53,38,40,19
186.0,93.0,2,49,2,48.0,0.0,0.0,109.0,97,113,125,116,37,23,112,75,25,80,51,45,40,26
0.0,0.0,1,33,5,41.0,0.0,0.0,8.0,75,96,90,94,31,25,84,55,20,90,46,35,30,28
0.0,0.0,2,23,3,45.0,0.0,0.0,100.0,91,85,101,115,31,25,93,62,25,97,67,50,45,21
0.0,0.0,2,17,2,45.0,0.0,0.0,99.0,70,72,107,104,33,20,91,56,29,81,52,37,31,18
165.0,64.0,1,30,2,43.0,54.0,40.0,94.0,78,99,81,85,27,25,93,53,29,89,55,36,38,25
175.0,77.0,2,24,1,47.0,0.0,0.0,104.0,74,117,124,92,43,20,100,75,28,82,76,43,42,29
0.0,0.0,1,27,5,0.0,0.0,0.0,0.0,64,97,102,106,31,24,110,46,28,74,52,34,39,29
165.0,57.0,2,31,2,42.0,0.0,0.0,89.0,94,102,95,104,33,23,128,76,25,99,65,45,49,19
160.0,55.0,1,46,5,0.0,0.0,0.0,0.0,90,100,94,101,35,25,99,53,25,81,51,30,33,28
174.0,68.0,2,48,5,0.0,0.0,0.0,0.0,94,88,101,124,44,20,100,71,26,89,79,46,43,29
170.0,65.0,2,43,3,44.0,0.0,0.0,96.0,86,97,80,90,31,23,108,58,28,77,52,36,30,28
165.0,69.0,1,50,2,45.0,60.0,38.0,98.0,81,85,90,96,32,25,96,48,27,84,59,38,39,28
168.0,71.0,1,43,3,0.0,0.0,0.0,0.0,92,105,116,107,43,23,90,49,25,97,66,42,50,16
174.0,65.0,2,31,2,43.0,0.0,0.0,0.0,116,119,120,102,41,23,123,56,34,91,55,46,42,22
0.0,0.0,1,33,3,45.0,0.0,0.0,99.0,72,98,93,103,27,24,86,52,29,75,49,40,39,23
0.0,0.0,1,20,3,47.0,60.0,41.0,102.0,94,88,106,120,50,25,99,58,25,93,73,47,43,16
0.0,0.0,1,21,2,0.0,0.0,0.0,0.0,86,116,118,95,45,24,119,68,27,101,79,36,44,26
0.0,0.0,2,20,5,0.0,0.0,0.0,0.0,82,114,106,129,42,25,98,70,33,109,57,37,37,30
166.0,68.0,2,28,2,44.0,0.0,0.0,100.0,74,70,81,100,30,23,93,54,30,83,55,31,38,27
160.0,54.0,2,47,5,0.0,0.0,0.0,0.0,64,95,87,87,32,20,100,41,27,83,43,38,31,29
162.0,73.0,1,46,4,44.0,0.0,0.0,100.0,83,99,109,103,33,20,97,47,24,89,51,35,35,19
176.0,60.0,1,46,5,44.0,0.0,0.0,90.0,102,101,102,109,46,24,123,64,33,86,57,46,49,29
170.0,62.0,1,23,2,43.0,59.0,39.0,88.0,82,83,94,120,35,20,121,57,32,80,56,41,35,26
0.0,0.0,2,42,4,0.0,0.0,0.0,0.0,86,88,126,98,49,25,104,68,35,84,65,35,38,16
0.0,0.0,1,17,3,44.0,0.0,0.0,99.0,73,84,88,103,31,25,96,50,22,75,43,32,32,17
175.0,75.0,2,36,1,47.0,0.0,0.0,101.0,92,119,115,97,47,23,113,62,35,99,60,44,50,29
0.0,0.0,1,39,2,0.0,0.0,0.0,0.0,71,79,106,88,33,22,102,41,26,78,41,33,38,24
170.0,65.0,2,29,4,43.0,0.0,0.0,94.0,105,87,128,115,34,24,124,58,34,105,55,37,39,16
158.0,65.0,1,36,2,0.0,0.0,0.0,0.0,65,96,81,105,27,22,95,54,29,75,60,36,30,24
0.0,0.0,2,27,2,0.0,0.0,0.0,0.0,90,91,105,104,44,25,120,68,30,93,71,50,37,27
163.0,62.0,1,25,2,0.0,0.0,0.0,0.0,66,71,106,103,33,21,105,41,24,94,43,31,40,23
0.0,0.0,1,46,4,0.0,0.0,0.0,0.0,86,97,104,129,46,20,95,67,31,85,66,37,47,22
179.0,92.0,1,40,1,0.0,0.0,0.0,0.0,114,105,93,110,30,21,90,59,26,85,70,37,50,26
1.0,0.0,1,18,3,47.0,0.0,0.0,107.5,107,104,123,122,47,20,92,60,31,92,74,46,49,29
183.0,100.0,2,34,3,0.0,0.0,0.0,0.0,115,86,114,96,49,25,106,62,31,106,63,36,39,28
0.0,0.0,2,35,5,46.0,0.0,0.0,97.0,61,77,106,103,26,20,99,50,28,82,58,35,35,16
180.0,75.0,2,28,4,45.0,0.0,0.0,104.0,72,71,100,108,29,20,100,52,30,75,52,34,40,19
0.0,0.0,1,46,5,0.0,0.0,0.0,0.0,86,80,84,86,25,23,88,46,20,70,45,35,34,23
171.0,61.0,2,32,3,43.0,0.0,0.0,93.0,80,102,115,101,49,21,93,65,34,106,64,48,41,24
165.0,62.0,2,50,5,0.0,0.0,0.0,0.0,61,78,105,108,26,21,82,56,23,91,60,40,38,28
173.0,76.0,1,22,3,46.0,63.0,40.0,105.0,75,98,106,83,30,25,80,47,30,91,55,37,40,21
175.0,77.0,1,24,1,0.0,0.0,0.0,0.0,87,80,95,125,48,22,91,46,35,101,72,41,42,26
0.0,0.0,2,26,1,46.0,60.0,40.0,103.0,113,81,128,104,42,20,110,52,32,89,70,35,48,15
173.0,75.0,2,45,1,45.0,0.0,0.0,102.0,90,96,104,95,34,21,101,56,28,97,44,32,32,15
175.0,73.0,1,44,2,46.0,0.0,0.0,99.0,78,92,99,89,28,25,108,57,20,81,40,32,36,17
165.0,65.0,1,41,1,0.0,0.0,0.0,0.0,117,105,128,109,50,20,98,72,29,95,51,42,45,22
171.0,58.0,2,23,2,44.0,0.0,0.0,95.0,84,87,128,124,41,21,93,75,31,110,71,50,38,16
168.0,82.0,1,34,1,47.0,0.0,0.0,107.0,67,87,102,91,26,21,100,44,22,96,57,33,38,27
0.0,0.0,1,43,2,0.0,0.0,0.0,0.0,72,101,94,108,40,24,105,64,34,93,51,48,36,28
160.0,58.0,1,38,3,0.0,0.0,0.0,0.0,73,92,102,98,42,23,124,73,28,87,70,36,47,26
0.0,0.0,2,49,5,46.0,57.0,42.0,100.0,94,91,97,123,44,25,119,58,33,107,60,41,41,18
0.0,0.0,1,42,2,0.0,0.0,0.0,0.0,61,75,89,101,26,21,87,53,30,81,49,35,37,15
174.0,82.0,2,20,4,0.0,0.0,0.0,0.0,108,112,106,122,32,24,130,63,28,86,57,39,45,25
167.0,67.0,2,46,2,46.0,54.0,43.0,102.0,67,84,100,98,32,20,90,55,29,85,55,30,31,21
173.0,74.0,2,23,5,0.0,0.0,0.0,0.0,61,71,95,100,27,22,100,53,20,82,56,30,35,25
159.0,59.0,2,48,4,44.0,54.0,39.0,95.0,67,96,100,91,27,24,93,58,20,99,49,30,37,24
171.0,60.0,1,16,3,44.0,59.0,38.0,96.0,82,92,89,95,26,21,84,42,21,90,48,36,33,27
0.0,0.0,1,47,3,0.0,0.0,0.0,0.0,75,104,95,103,50,22,97,75,31,95,71,40,49,15
0.0,0.0,2,39,5,44.0,0.0,0.0,95.0,113,98,111,111,42,21,115,53,32,91,69,38,46,23
0.0,0.0,1,45,4,41.0,54.0,37.0,88.0,84,84,91,85,29,22,85,58,29,81,46,34,37,30
0.0,0.0,2,16,3,0.0,0.0,0.0,0.0,117,119,118,98,41,22,99,48,32,103,70,45,49,17
0.0,0.0,1,44,4,0.0,0.0,0.0,0.0,60,92,93,97,26,25,105,60,25,93,50,35,34,28
0.0,0.0,1,20,4,45.0,56.0,38.0,103.0,70,97,127,127,37,23,127,74,31,104,69,38,46,22
0.0,0.0,1,32,1,0.0,0.0,0.0,0.0,111,88,116,108,38,21,98,74,30,85,68,49,46,30
170.0,63.0,1,33,2,0.0,0.0,0.0,0.0,116,110,105,113,47,20,100,62,31,88,78,42,46,30
169.0,70.0,1,43,3,45.0,0.0,0.0,97.0,115,103,117,114,40,24,117,57,35,82,72,46,46,30
0.0,0.0,2,41,5,0.0,0.0,0.0,0.0,92,114,103,98,45,23,115,71,29,95,52,35,44,26
168.0,59.0,1,39,2,41.0,0.0,0.0,94.0,83,78,92,109,30,25,105,60,28,70,43,33,34,25
158.0,67.0,2,36,1,0.0,0.0,0.0,0.0,105,112,124,106,35,23,128,52,26,87,74,44,47,19
173.0,65.0,2,28,4,0.0,0.0,0.0,0.0,87,70,102,106,31,22,105,43,30,94,59,34,36,21
0.0,0.0,1,49,5,0.0,0.0,0.0,0.0,81,79,82,104,34,25,84,50,28,98,56,39,36,19
0.0,0.0,2,22,3,0.0,0.0,0.0,0.0,93,90,119,115,38,25,118,68,26,82,63,50,39,17
165.0,68.0,1,30,1,45.0,0.0,0.0,101.0,79,82,86,100,25,24,87,53,24,73,49,38,37,28
170.0,120.0,1,17,4,0.0,0.0,0.0,0.0,88,114,91,117,38,22,108,67,26,100,59,44,49,25
165.0,60.0,2,37,3,44.0,0.0,0.0,94.5,110,87,110,127,49,23,127,54,32,94,64,38,50,15
170.0,70.0,1,29,2,46.0,58.0,39.0,106.0,84,77,90,81,35,23,108,51,24,72,59,34,40,24
170.0,58.0,2,49,3,44.0,0.0,0.0,92.0,100,119,121,120,30,20,121,75,34,98,65,42,49,28
165.0,65.0,1,19,2,0.0,0.0,0.0,0.0,81,75,83,93,26,20,106,44,27,78,46,40,40,25
169.0,61.0,2,28,1,0.0,0.0,0.0,0.0,89,118,106,103,43,22,111,59,27,102,67,36,43,15
0.0,0.0,2,35,4,0.0,0.0,0.0,0.0,73,100,101,108,34,23,106,46,22,72,43,38,39,18
157.0,52.0,1,21,2,0.0,0.0,0.0,0.0,68,100,97,110,25,24,101,49,29,81,51,30,39,16
160.0,50.0,2,19,3,41.0,0.0,0.0,91.0,114,108,99,130,38,24,102,71,25,90,55,48,44,16
172.0,72.0,2,36,2,45.0,60.0,40.0,98.0,68,77,110,82,33,25,100,55,29,84,46,32,39,24
0.0,0.0,1,48,2,0.0,0.0,0.0,0.0,77,95,88,85,33,24,99,52,21,82,49,38,31,18
0.0,0.0,1,42,3,44.0,56.0,40.0,0.0,82,111,102,128,41,22,94,74,34,82,58,38,36,21
180.0,83.0,1,26,3,0.0,0.0,0.0,111.0,80,91,107,106,35,25,110,73,32,83,54,46,37,28
0.0,0.0,2,20,1,46.0,59.0,38.0,0.0,93,81,106,120,41,21,102,65,26,94,74,45,41,20
0.0,0.0,2,20,4,0.0,0.0,0.0,0.0,82,86,86,85,31,25,105,58,24,72,54,37,40,27
0.0,0.0,1,26,5,42.0,55.0,40.0,96.0,61,81,95,92,25,20,110,48,23,99,49,40,34,16
0.0,0.0,2,44,4,0.0,0.0,0.0,0.0,106,93,124,125,45,24,126,45,28,102,72,37,45,22
0.0,0.0,1,36,3,44.0,56.0,39.0,101.0,90,96,87,108,28,20,83,54,30,86,55,39,35,20
